user_id,age,gender,city,session_duration,pages_viewed,total_clicks,cart_value,discount_applied,payment_method,product_category,device_type,month,purchased
303,31,Other,Los Angeles,17.52,8,12,183.26,0,PayPal,Electronics,Mobile,Mar,0
304,38,Male,Chicago,2.44,10,9,166.73,0,PayPal,Clothing,Mobile,May,1
305,37,Female,New York,16.0,4,13,114.5,0,Credit Card,Home,Mobile,Feb,1
306,25,Female,Chicago,20.81,5,10,164.89,0,PayPal,Books,Desktop,Feb,0
307,24,Male,Los Angeles,12.1,8,23,47.93,0,Debit Card,Books,Desktop,Jun,1
308,20,Male,Los Angeles,2.52,4,6,81.62,0,COD,Sports,Mobile,Feb,1
309,34,Other,Los Angeles,10.9,6,9,131.61,1,PayPal,Sports,Desktop,Jun,0
310,50,Female,Houston,14.01,6,10,83.67,0,PayPal,Electronics,Desktop,Jan,1
311,29,Female,New York,6.39,5,10,115.83,0,Debit Card,Home,Desktop,Mar,1
312,39,Female,Chicago,15.25,6,16,58.39,0,Credit Card,Electronics,Mobile,Mar,0
313,39,Male,Los Angeles,16.38,9,15,140.8,1,Credit Card,Home,Mobile,May,1
314,63,Other,Phoenix,24.62,4,12,148.97,1,PayPal,Electronics,Tablet,Feb,0
315,47,Male,New York,13.68,5,16,78.89,1,COD,Books,Tablet,Mar,0
316,55,Male,Phoenix,15.89,4,12,259.2,1,Credit Card,Books,Desktop,Jan,1
317,55,Male,New York,10.59,7,14,122.31,0,Debit Card,Clothing,Desktop,Feb,0
318,62,Other,Los Angeles,11.18,9,7,169.92,0,COD,Home,Tablet,Apr,1
319,25,Male,New York,20.63,5,17,73.62,0,COD,Clothing,Mobile,Jan,0
320,44,Female,New York,13.12,6,6,80.62,1,Credit Card,Electronics,Desktop,Apr,1
321,44,Female,Los Angeles,21.61,3,9,149.13,0,PayPal,Electronics,Desktop,Jan,1
322,51,Female,Phoenix,14.63,6,14,129.15,0,Credit Card,Home,Mobile,Jan,0
323,38,Other,Phoenix,5.85,5,10,225.51,0,Debit Card,Home,Desktop,Mar,1
324,47,Male,Houston,9.46,4,13,175.71,0,Debit Card,Books,Mobile,May,0
325,50,Other,Phoenix,34.35,6,14,99.86,0,PayPal,Electronics,Tablet,Apr,1
326,45,Male,Phoenix,14.2,7,17,219.05,1,Debit Card,Sports,Mobile,Apr,1
327,64,Female,New York,2.08,5,15,112.33,1,PayPal,Home,Tablet,May,1
328,50,Male,Houston,5.89,5,9,107.15,1,Credit Card,Books,Desktop,Feb,0
329,22,Male,Los Angeles,9.3,6,10,93.77,0,Credit Card,Sports,Desktop,Feb,1
330,36,Male,Los Angeles,7.85,1,7,128.24,0,Debit Card,Electronics,Desktop,Mar,0
331,21,Other,Chicago,6.21,5,16,82.24,1,Debit Card,Books,Desktop,May,1
332,52,Male,Houston,26.7,2,3,93.34,0,COD,Books,Mobile,Apr,0
333,34,Male,New York,20.32,6,8,215.5,1,Credit Card,Electronics,Mobile,Mar,0
334,61,Male,Chicago,13.4,5,18,171.59,1,Credit Card,Sports,Mobile,Feb,1
335,45,Other,Chicago,10.3,2,2,125.08,0,COD,Sports,Tablet,Apr,1
336,47,Other,Los Angeles,13.71,3,17,213.78,0,Credit Card,Home,Desktop,Mar,1
337,46,Other,Phoenix,29.25,5,13,123.15,0,Debit Card,Home,Tablet,Apr,1
338,63,Male,New York,8.08,3,13,143.42,1,PayPal,Clothing,Tablet,Mar,0
339,23,Female,Houston,2.38,10,10,49.14,0,Debit Card,Sports,Mobile,Feb,1
340,52,Female,Chicago,20.34,8,8,217.05,0,COD,Clothing,Tablet,May,1
341,58,Female,New York,23.07,4,6,197.18,0,Credit Card,Clothing,Desktop,Apr,1
342,54,Male,Los Angeles,26.61,8,15,104.75,0,COD,Sports,Desktop,Jan,1
343,41,Female,Chicago,12.18,3,13,165.92,1,COD,Home,Desktop,Mar,1
344,46,Female,Chicago,12.26,5,17,97.66,0,Credit Card,Clothing,Tablet,Jan,1
345,63,Female,Los Angeles,31.1,4,10,63.5,0,Credit Card,Books,Desktop,Jan,1
346,48,Male,Los Angeles,19.76,4,9,94.32,0,Credit Card,Books,Tablet,Mar,0
347,52,Female,Los Angeles,14.32,6,13,97.53,0,Credit Card,Sports,Tablet,Jan,1
348,50,Female,New York,19.03,10,8,26.64,0,PayPal,Electronics,Desktop,Jan,0
349,38,Male,New York,11.51,4,10,14.85,0,PayPal,Books,Tablet,Feb,0
350,49,Other,New York,17.41,8,14,45.2,1,Debit Card,Sports,Tablet,Feb,0
351,40,Female,Phoenix,17.28,8,13,115.47,1,PayPal,Electronics,Desktop,Feb,1
352,50,Other,Chicago,21.67,6,13,74.61,1,COD,Sports,Tablet,Apr,1
353,20,Female,New York,7.12,5,12,188.22,1,Credit Card,Electronics,Desktop,Feb,0
354,35,Male,Phoenix,17.84,5,11,212.87,1,COD,Home,Mobile,Apr,1
355,42,Other,Chicago,5.67,7,16,81.14,1,COD,Home,Tablet,Mar,1
356,59,Other,New York,30.0,5,11,75.59,1,Credit Card,Books,Mobile,Apr,0
357,48,Other,Los Angeles,11.65,6,13,248.44,0,PayPal,Sports,Mobile,Feb,1
358,20,Other,Houston,1.76,8,15,220.78,1,Debit Card,Electronics,Mobile,Jun,1
359,57,Female,New York,37.22,7,9,62.48,0,COD,Books,Tablet,Jun,1
360,63,Female,Houston,10.83,6,15,171.95,1,PayPal,Books,Desktop,Apr,0
361,41,Other,New York,15.76,6,6,221.97,1,Credit Card,Sports,Tablet,Jan,1
362,49,Female,Los Angeles,1.44,4,15,118.59,1,PayPal,Sports,Mobile,Feb,0
363,64,Other,Houston,14.58,2,12,151.93,0,PayPal,Home,Tablet,Mar,0
364,39,Other,Phoenix,28.38,4,8,52.76,0,Credit Card,Books,Desktop,Jan,1
365,40,Male,Los Angeles,20.64,2,13,128.4,0,PayPal,Clothing,Tablet,Feb,0
366,19,Other,Houston,1.39,7,18,219.3,1,Debit Card,Books,Mobile,Apr,1
367,44,Female,Houston,8.89,3,11,57.38,1,PayPal,Sports,Desktop,Jan,1
368,59,Other,Los Angeles,22.35,2,19,194.32,1,Debit Card,Sports,Mobile,Mar,1
369,19,Male,Los Angeles,20.09,4,11,90.6,0,COD,Clothing,Tablet,May,0
370,43,Female,Los Angeles,11.11,4,17,210.27,0,Credit Card,Books,Tablet,Feb,1
371,34,Male,Chicago,18.18,2,9,184.82,0,PayPal,Home,Desktop,Mar,0
372,57,Male,Phoenix,5.41,6,17,146.09,1,PayPal,Books,Desktop,Apr,0
373,50,Other,New York,4.54,5,13,31.39,1,PayPal,Home,Desktop,Jun,0
374,26,Male,Houston,-4.95,4,10,153.0,1,COD,Sports,Tablet,May,0
375,60,Male,New York,22.4,5,13,192.7,1,Debit Card,Books,Tablet,Jan,0
376,56,Female,Los Angeles,14.16,4,16,187.62,0,Debit Card,Clothing,Tablet,Mar,1
377,46,Male,Phoenix,15.03,1,12,26.76,1,PayPal,Home,Mobile,Jan,0
378,59,Other,Phoenix,-9.56,4,6,237.87,0,COD,Home,Tablet,Jan,1
379,43,Other,Chicago,14.6,9,13,275.42,0,COD,Books,Mobile,Mar,1
380,52,Other,Los Angeles,19.41,5,12,86.22,0,Credit Card,Sports,Desktop,Jun,0
381,42,Male,Houston,-1.72,4,14,212.34,1,COD,Sports,Mobile,Jan,1
382,41,Female,Chicago,15.35,8,6,51.64,1,Credit Card,Books,Mobile,Jun,1
383,30,Other,Los Angeles,14.47,5,7,71.35,0,PayPal,Clothing,Desktop,Jun,1
384,24,Male,Chicago,11.28,6,8,118.38,1,COD,Home,Mobile,Jun,1
385,53,Other,New York,25.46,2,7,52.55,1,PayPal,Electronics,Desktop,Apr,1
386,62,Other,Los Angeles,23.54,5,14,309.02,0,Debit Card,Clothing,Mobile,Apr,1
387,37,Female,Houston,41.54,5,17,220.24,1,PayPal,Electronics,Tablet,Feb,1
388,18,Other,Houston,5.3,4,12,225.82,0,Credit Card,Sports,Desktop,May,0
389,25,Female,Los Angeles,18.43,3,9,162.24,1,COD,Clothing,Desktop,May,1
390,63,Male,Chicago,27.0,4,10,179.14,0,Debit Card,Electronics,Tablet,May,1
391,33,Other,Phoenix,9.46,5,11,94.31,1,Debit Card,Clothing,Desktop,Apr,1
392,31,Male,Los Angeles,28.53,7,11,180.92,0,COD,Sports,Tablet,Jun,0
393,29,Male,Houston,17.92,5,18,184.96,1,COD,Sports,Mobile,Feb,0
394,40,Male,New York,1.03,8,9,103.74,1,PayPal,Home,Tablet,May,0
395,32,Other,Houston,4.71,4,15,76.85,0,Debit Card,Electronics,Tablet,Feb,1
396,45,Female,Phoenix,10.36,5,13,205.05,1,COD,Home,Desktop,May,1
397,51,Other,Houston,14.29,1,17,106.07,0,COD,Sports,Desktop,Jun,0
398,19,Male,Phoenix,24.91,5,12,108.24,0,PayPal,Clothing,Desktop,May,1
399,49,Female,Los Angeles,14.28,7,9,131.02,0,COD,Books,Mobile,Jan,1
400,40,Male,Houston,24.59,3,16,293.87,1,PayPal,Clothing,Mobile,May,1
401,39,Female,Chicago,15.86,6,19,154.33,0,Credit Card,Electronics,Mobile,Jun,1
402,42,Other,Chicago,15.1,10,7,99.73,1,COD,Clothing,Tablet,Mar,0
403,39,Female,Houston,12.66,4,17,160.06,1,Debit Card,Clothing,Tablet,Mar,1
404,39,Other,Houston,22.86,5,11,117.22,1,Debit Card,Sports,Desktop,Mar,0
405,59,Male,New York,16.04,8,5,230.79,0,Debit Card,Electronics,Tablet,Mar,1
406,23,Female,Houston,9.14,7,14,213.52,1,Debit Card,Books,Mobile,May,1
407,32,Male,New York,17.66,10,10,290.77,0,Credit Card,Sports,Mobile,Jan,1
408,60,Female,New York,11.34,3,13,157.72,0,COD,Sports,Desktop,Jun,1
409,54,Other,New York,10.9,5,12,213.86,0,Credit Card,Clothing,Tablet,Feb,0
410,50,Female,New York,24.46,8,11,187.52,1,COD,Clothing,Mobile,Mar,1
411,25,Female,Los Angeles,13.73,6,8,136.61,1,Debit Card,Sports,Tablet,Mar,1
412,61,Other,Chicago,32.08,5,7,155.35,0,COD,Home,Desktop,Jun,1
413,61,Other,New York,20.88,1,12,102.36,0,Debit Card,Electronics,Tablet,May,1
414,22,Other,Chicago,8.87,5,8,59.67,0,Credit Card,Books,Tablet,Apr,0
415,56,Female,New York,8.32,3,15,193.76,0,COD,Sports,Tablet,Feb,1
416,21,Male,Chicago,5.07,2,13,94.37,0,Debit Card,Books,Desktop,Jun,1
417,23,Female,Houston,19.85,4,15,164.35,0,Debit Card,Home,Mobile,Jan,1
418,62,Female,Houston,8.15,10,12,17.04,1,Debit Card,Home,Mobile,May,1
419,49,Male,Chicago,-3.12,4,10,231.09,1,COD,Clothing,Mobile,Jan,1
420,47,Other,New York,1.79,3,19,61.87,0,COD,Books,Desktop,Jan,0
421,64,Female,Los Angeles,6.17,4,22,235.17,0,Debit Card,Sports,Desktop,Jun,1
422,52,Male,Chicago,17.69,4,9,179.13,0,PayPal,Home,Mobile,Jan,0
423,57,Other,Phoenix,14.34,7,12,155.64,1,Credit Card,Books,Mobile,Mar,0
424,33,Other,Los Angeles,22.54,3,11,120.17,1,Credit Card,Sports,Tablet,Apr,1
425,30,Female,Phoenix,7.74,4,10,179.66,1,Credit Card,Sports,Desktop,Jan,1
426,59,Other,Chicago,12.41,4,19,56.63,0,PayPal,Sports,Desktop,Feb,1
427,47,Other,New York,28.98,4,13,196.14,0,COD,Books,Tablet,Jan,1
428,36,Male,Phoenix,12.27,9,10,136.5,1,PayPal,Sports,Mobile,Feb,1
429,34,Male,Chicago,16.8,6,11,151.76,0,PayPal,Books,Desktop,Mar,1
430,36,Other,Los Angeles,9.75,2,10,44.77,1,COD,Sports,Desktop,Jun,0
431,45,Male,New York,13.2,8,12,18.46,0,Credit Card,Books,Tablet,May,1
432,43,Other,Phoenix,18.8,5,19,129.8,0,Debit Card,Home,Tablet,May,0
433,54,Female,Chicago,20.26,5,16,109.05,1,Debit Card,Books,Desktop,May,1
434,43,Male,New York,15.95,8,7,138.82,1,PayPal,Home,Desktop,May,1
435,40,Other,New York,12.92,7,12,93.0,0,Credit Card,Sports,Desktop,May,0
436,26,Other,Houston,16.04,6,20,172.98,1,COD,Home,Mobile,Apr,0
437,29,Male,New York,9.11,8,13,121.23,1,Credit Card,Sports,Tablet,Mar,0
438,18,Male,Chicago,13.28,3,10,-43.79,0,Credit Card,Home,Desktop,May,1
439,18,Female,Los Angeles,17.66,4,12,113.35,0,PayPal,Clothing,Mobile,May,0
440,64,Other,Houston,22.9,4,10,146.68,1,PayPal,Electronics,Mobile,Apr,1
441,51,Female,Chicago,7.71,3,13,164.74,0,Debit Card,Sports,Desktop,Apr,1
442,49,Female,Chicago,13.58,3,3,144.93,1,PayPal,Books,Tablet,May,1
443,42,Female,Chicago,6.96,3,8,5.63,0,Credit Card,Electronics,Tablet,Apr,1
444,57,Male,Phoenix,11.44,1,13,227.03,1,Credit Card,Home,Mobile,Apr,0
445,62,Female,Phoenix,23.0,6,15,69.0,0,PayPal,Sports,Desktop,Apr,0
446,18,Male,Los Angeles,10.71,3,5,239.06,0,COD,Electronics,Mobile,May,1
447,33,Male,Chicago,14.23,1,16,125.25,0,PayPal,Books,Tablet,Feb,0
448,56,Female,Phoenix,5.11,3,22,262.11,1,Debit Card,Home,Desktop,Jan,1
449,22,Female,Phoenix,10.51,3,8,202.74,0,PayPal,Electronics,Desktop,Apr,1
450,39,Other,Phoenix,2.61,9,9,204.0,0,Credit Card,Electronics,Tablet,Jan,1
451,46,Female,Los Angeles,17.23,4,10,64.28,1,Debit Card,Home,Desktop,Jan,0
452,20,Other,Los Angeles,17.94,5,11,40.03,0,Debit Card,Sports,Tablet,Apr,1
453,29,Female,Chicago,17.7,5,9,337.83,1,Credit Card,Electronics,Mobile,Jan,1
454,43,Female,Houston,18.21,7,9,119.13,1,Credit Card,Books,Tablet,May,1
455,33,Female,Chicago,17.71,7,14,157.58,1,Credit Card,Home,Tablet,May,0
456,54,Female,Phoenix,2.79,4,9,170.18,1,Debit Card,Clothing,Tablet,Jan,0
457,39,Other,Phoenix,8.7,6,10,233.29,0,PayPal,Home,Tablet,Apr,1
458,46,Other,New York,-2.95,4,8,64.9,0,Debit Card,Clothing,Mobile,May,0
459,31,Female,Chicago,11.29,2,12,156.71,0,Debit Card,Sports,Tablet,Apr,1
460,45,Female,Phoenix,8.03,8,9,51.21,1,Debit Card,Home,Desktop,Feb,1
461,22,Other,Phoenix,14.69,2,9,66.69,0,PayPal,Electronics,Mobile,Jan,1
462,64,Male,Houston,34.68,3,10,150.84,0,Debit Card,Electronics,Desktop,Mar,1
463,47,Male,New York,21.26,3,9,286.92,1,PayPal,Electronics,Tablet,Mar,1
464,63,Male,Chicago,27.24,2,16,159.23,1,COD,Home,Desktop,May,1
465,22,Other,Los Angeles,21.57,6,8,-40.02,1,PayPal,Electronics,Desktop,Mar,1
466,29,Other,Chicago,14.2,6,18,137.52,0,PayPal,Clothing,Desktop,Mar,1
467,33,Male,Chicago,14.92,3,16,141.55,0,COD,Books,Desktop,Jan,1
468,43,Male,Houston,21.92,7,14,309.69,0,COD,Electronics,Tablet,May,0
469,43,Female,Chicago,16.99,4,15,101.15,0,Credit Card,Sports,Mobile,Jan,0
470,38,Other,Houston,12.7,3,11,2.77,1,Credit Card,Books,Mobile,Jan,1
471,56,Other,Houston,26.41,6,9,237.47,0,COD,Clothing,Tablet,Feb,1
472,53,Male,Phoenix,18.56,7,6,34.5,0,COD,Electronics,Desktop,May,0
473,50,Male,Los Angeles,3.6,4,13,50.44,1,COD,Books,Tablet,May,0
474,47,Other,Houston,13.56,3,8,168.03,1,COD,Electronics,Mobile,Apr,0
475,54,Female,New York,15.4,4,10,172.5,1,Credit Card,Sports,Desktop,Apr,0
476,40,Male,New York,11.77,2,11,142.92,1,Debit Card,Home,Tablet,May,0
477,27,Other,Los Angeles,11.92,7,11,106.27,1,Debit Card,Electronics,Mobile,Apr,1
478,22,Other,Houston,11.66,6,6,266.23,0,COD,Clothing,Tablet,Feb,1
479,53,Female,Los Angeles,0.72,5,11,164.85,0,Credit Card,Electronics,Mobile,Apr,0
480,51,Female,Phoenix,-0.7,4,17,217.87,1,Debit Card,Clothing,Tablet,May,0
481,48,Male,New York,9.77,7,10,156.7,0,PayPal,Electronics,Tablet,Jun,1
482,27,Male,Chicago,11.8,5,11,240.28,1,COD,Home,Mobile,May,0
483,36,Male,New York,4.29,6,12,167.71,1,COD,Sports,Desktop,Apr,1
484,49,Other,Houston,6.81,2,14,109.35,1,Debit Card,Sports,Tablet,May,0
485,18,Male,Los Angeles,12.97,4,13,62.7,1,Debit Card,Home,Tablet,Jan,1
486,22,Other,New York,23.25,7,16,136.43,0,COD,Home,Tablet,Apr,1
487,62,Male,Chicago,22.72,3,9,146.54,0,COD,Home,Desktop,May,0
488,21,Female,Chicago,22.99,4,15,256.74,1,Credit Card,Books,Tablet,Feb,1
489,33,Female,Los Angeles,6.92,4,7,103.79,0,COD,Books,Mobile,Mar,1
490,41,Other,Los Angeles,13.22,5,16,71.36,1,Debit Card,Home,Tablet,Jun,0
491,33,Female,New York,24.89,2,9,178.8,1,Debit Card,Electronics,Mobile,Jun,1
492,19,Other,Houston,0.88,6,17,65.45,0,PayPal,Electronics,Desktop,Jan,1
493,45,Other,Phoenix,11.32,5,11,44.51,0,Debit Card,Clothing,Tablet,Jun,1
494,49,Female,Chicago,16.78,4,15,219.49,1,Debit Card,Sports,Desktop,Jan,1
495,44,Other,Los Angeles,1.36,4,8,106.92,0,Debit Card,Clothing,Desktop,Jan,0
496,37,Female,Phoenix,18.43,4,14,125.37,0,PayPal,Sports,Desktop,Feb,0
497,41,Male,Phoenix,27.38,6,10,56.66,0,Debit Card,Electronics,Mobile,Mar,1
498,29,Male,Phoenix,24.8,5,13,179.73,0,Credit Card,Electronics,Tablet,Feb,0
499,52,Female,Houston,13.58,2,14,218.76,1,Debit Card,Books,Mobile,Jan,1
500,50,Female,Los Angeles,21.52,4,5,244.49,0,COD,Home,Tablet,May,1
501,50,Female,Chicago,1.27,8,10,61.09,0,COD,Home,Tablet,Apr,1
502,60,Female,Los Angeles,17.23,7,12,201.02,0,COD,Clothing,Tablet,Jan,0
503,54,Male,New York,12.56,10,10,155.17,0,PayPal,Books,Desktop,Jan,1
504,29,Other,Chicago,13.8,4,15,131.66,0,Credit Card,Home,Tablet,Feb,1
505,20,Other,Los Angeles,15.83,4,9,108.83,1,PayPal,Books,Mobile,Jun,1
506,18,Male,Chicago,18.1,2,14,80.19,0,PayPal,Books,Mobile,Mar,0
507,50,Other,New York,3.38,2,13,92.43,1,Credit Card,Sports,Tablet,Mar,0
508,57,Male,Chicago,7.16,5,15,99.39,1,PayPal,Clothing,Tablet,Feb,1
509,27,Other,Phoenix,12.95,5,10,100.9,0,Credit Card,Home,Mobile,Feb,1
510,60,Female,Houston,0.77,5,8,173.16,0,COD,Electronics,Desktop,Mar,1
511,61,Female,New York,16.1,8,8,48.83,1,PayPal,Electronics,Mobile,Apr,1
512,46,Female,Chicago,21.66,5,12,-31.63,0,COD,Electronics,Desktop,Feb,1
513,30,Male,New York,26.14,9,13,141.33,1,Credit Card,Sports,Mobile,Feb,1
514,29,Male,Phoenix,15.77,6,6,114.44,1,Credit Card,Electronics,Tablet,Jan,1
515,48,Other,Houston,30.09,5,10,200.04,0,PayPal,Books,Tablet,Apr,1
516,63,Other,New York,14.72,7,14,29.81,1,Debit Card,Clothing,Tablet,Jan,0
517,19,Other,Phoenix,4.95,2,14,308.91,0,Credit Card,Sports,Desktop,Mar,1
518,52,Male,Phoenix,14.55,3,9,81.42,0,COD,Electronics,Desktop,Apr,1
519,40,Other,Phoenix,13.35,6,16,54.96,1,Debit Card,Home,Tablet,Jan,1
520,34,Female,Chicago,19.13,2,13,152.86,0,Credit Card,Sports,Desktop,May,1
521,43,Other,Los Angeles,17.17,4,7,23.92,0,Credit Card,Home,Tablet,Jan,1
522,25,Female,New York,16.59,3,18,70.96,0,PayPal,Home,Desktop,May,1
523,46,Male,Los Angeles,22.74,7,11,167.34,0,Credit Card,Books,Mobile,Apr,0
524,43,Female,Phoenix,11.56,6,6,168.88,0,PayPal,Books,Desktop,Jun,1
525,27,Female,Los Angeles,19.31,4,11,167.88,1,Debit Card,Clothing,Mobile,Feb,0
526,43,Female,Phoenix,17.25,5,15,132.47,0,COD,Sports,Desktop,May,0
527,51,Male,Phoenix,15.91,7,7,42.9,1,COD,Electronics,Desktop,Apr,1
528,58,Male,Houston,14.47,7,17,196.65,1,Credit Card,Sports,Desktop,Jun,0
529,24,Male,Houston,4.83,1,11,136.13,0,Debit Card,Clothing,Desktop,Mar,0
530,21,Male,Los Angeles,12.97,5,7,196.51,0,COD,Home,Desktop,Mar,1
531,62,Other,New York,13.48,4,6,197.0,0,Credit Card,Books,Desktop,Jun,1
532,28,Male,Los Angeles,9.22,6,15,230.79,1,COD,Clothing,Tablet,May,1
533,46,Female,New York,4.14,6,10,200.53,1,Debit Card,Clothing,Tablet,May,1
534,53,Male,Los Angeles,10.55,6,13,81.17,1,Debit Card,Clothing,Tablet,May,1
535,42,Other,Chicago,11.21,7,11,182.99,1,PayPal,Sports,Tablet,Feb,1
536,38,Other,Chicago,4.28,8,14,103.59,1,PayPal,Sports,Tablet,Mar,1
537,53,Other,New York,4.27,3,11,214.21,1,PayPal,Books,Mobile,Jun,1
538,27,Female,Houston,-1.74,6,8,29.69,1,PayPal,Electronics,Tablet,Apr,0
539,54,Male,New York,17.36,2,10,243.73,0,COD,Sports,Desktop,Jan,1
540,26,Male,Los Angeles,22.82,2,8,24.11,0,Credit Card,Books,Mobile,Mar,1
541,41,Male,Phoenix,15.13,1,17,68.03,0,PayPal,Sports,Mobile,Jun,0
542,52,Female,Chicago,11.77,5,18,299.6,0,PayPal,Sports,Tablet,Apr,1
543,52,Female,Phoenix,3.88,5,16,169.03,0,Credit Card,Clothing,Mobile,May,0
544,53,Other,Chicago,-2.64,4,21,182.86,0,Debit Card,Electronics,Mobile,Jun,0
545,35,Other,Los Angeles,14.74,4,10,92.71,1,Credit Card,Home,Tablet,May,0
546,56,Male,Chicago,19.93,3,18,169.47,0,Debit Card,Sports,Tablet,Mar,0
547,49,Female,New York,8.34,3,10,58.86,0,PayPal,Home,Tablet,Jun,1
548,41,Female,Phoenix,23.44,5,13,252.07,1,Credit Card,Home,Tablet,Jun,1
549,40,Male,Phoenix,9.49,5,8,170.84,0,PayPal,Clothing,Mobile,Mar,1
550,49,Male,Los Angeles,23.68,2,7,189.32,0,Credit Card,Books,Tablet,Mar,1
551,54,Other,Phoenix,8.75,3,14,48.99,0,COD,Electronics,Desktop,Mar,1
552,29,Other,Los Angeles,-6.3,5,4,191.75,1,Debit Card,Books,Mobile,Jun,1
553,30,Other,Houston,20.01,2,21,209.78,0,Credit Card,Electronics,Desktop,Jun,1
554,40,Male,New York,7.62,8,11,169.65,1,PayPal,Sports,Mobile,May,1
555,42,Male,Chicago,2.66,1,12,144.74,0,Debit Card,Clothing,Desktop,May,0
556,52,Other,Chicago,18.85,2,14,48.38,0,COD,Sports,Mobile,Apr,1
557,58,Other,Chicago,7.89,10,11,178.1,0,COD,Sports,Mobile,May,1
558,47,Female,Houston,3.7,7,5,108.41,0,Debit Card,Home,Desktop,Feb,1
559,34,Female,New York,25.49,2,17,213.39,0,Credit Card,Clothing,Tablet,May,0
560,37,Other,Phoenix,13.36,4,7,138.52,0,PayPal,Books,Tablet,Jan,0
561,42,Other,Phoenix,3.52,4,18,154.0,1,COD,Electronics,Desktop,Apr,1
562,39,Female,New York,11.29,3,11,212.44,0,PayPal,Sports,Mobile,May,1
563,30,Other,New York,32.06,6,17,128.86,1,PayPal,Electronics,Mobile,Mar,0
564,36,Female,Chicago,15.9,4,11,93.87,0,Debit Card,Electronics,Desktop,Mar,1
565,53,Female,Phoenix,9.87,4,17,155.47,0,Debit Card,Clothing,Tablet,Feb,0
566,29,Female,New York,19.01,5,12,218.77,0,Debit Card,Electronics,Desktop,May,1
567,58,Male,Phoenix,11.37,6,17,107.62,1,Debit Card,Electronics,Mobile,Jan,0
568,36,Male,New York,10.92,6,9,158.64,1,PayPal,Home,Tablet,Mar,1
569,29,Other,Los Angeles,9.75,7,8,187.14,0,COD,Home,Tablet,Apr,1
570,26,Female,Chicago,21.83,5,13,164.21,0,Debit Card,Sports,Tablet,Apr,1
571,24,Male,New York,16.56,2,15,250.44,1,COD,Books,Mobile,Feb,1
572,45,Other,Houston,26.38,9,12,107.87,0,Credit Card,Electronics,Mobile,Jan,1
573,31,Other,New York,17.46,7,11,208.45,1,Credit Card,Books,Desktop,Apr,1
574,48,Other,Los Angeles,27.22,4,4,201.09,1,PayPal,Home,Desktop,May,1
575,36,Other,Houston,20.2,4,12,275.82,1,PayPal,Electronics,Desktop,Feb,0
576,64,Other,Houston,12.92,0,13,62.65,1,Debit Card,Books,Mobile,Apr,1
577,33,Female,New York,13.92,9,11,140.66,0,COD,Electronics,Desktop,May,1
578,22,Other,Los Angeles,29.62,6,14,135.39,0,COD,Clothing,Desktop,Apr,1
579,52,Female,Houston,25.43,6,17,228.24,0,Debit Card,Clothing,Tablet,Apr,1
580,29,Male,Chicago,27.37,4,16,102.56,0,Credit Card,Clothing,Tablet,May,1
581,42,Other,Chicago,6.94,4,14,90.28,1,Debit Card,Home,Desktop,Apr,1
582,38,Male,Phoenix,-0.0,6,11,286.26,1,Credit Card,Sports,Tablet,May,1
583,53,Female,Phoenix,8.25,7,11,65.4,1,Debit Card,Books,Tablet,Jun,1
584,40,Female,Los Angeles,16.32,6,11,-12.75,0,COD,Electronics,Tablet,Apr,1
585,33,Male,Houston,9.84,4,8,316.49,1,Credit Card,Clothing,Tablet,Apr,0
586,56,Other,Chicago,15.22,7,16,285.84,0,COD,Electronics,Mobile,Mar,1
587,62,Other,Chicago,11.39,3,9,342.45,1,Credit Card,Books,Tablet,Apr,1
588,59,Male,Los Angeles,0.88,6,13,133.04,0,PayPal,Clothing,Mobile,Jun,0
589,56,Male,Houston,18.43,2,13,181.78,0,Credit Card,Clothing,Mobile,May,0
590,31,Male,Los Angeles,15.25,6,14,40.52,1,PayPal,Home,Mobile,Mar,1
591,48,Other,New York,25.63,5,10,146.67,1,COD,Books,Tablet,Mar,0
592,22,Other,Chicago,16.28,4,17,162.4,1,Credit Card,Electronics,Desktop,Apr,1
593,52,Other,Los Angeles,21.26,3,16,193.44,1,COD,Electronics,Mobile,Jan,0
594,40,Male,Los Angeles,8.45,4,12,171.51,0,PayPal,Clothing,Tablet,Jun,1
595,46,Other,New York,17.78,9,12,168.5,0,PayPal,Electronics,Desktop,Apr,1
596,60,Female,Phoenix,21.47,2,10,170.59,0,Debit Card,Books,Desktop,Jun,1
597,28,Male,Chicago,19.45,3,10,138.95,0,PayPal,Home,Mobile,Mar,1
598,35,Other,Los Angeles,13.19,5,14,142.58,1,COD,Sports,Mobile,Mar,1
599,64,Male,Chicago,17.8,3,14,194.45,1,PayPal,Clothing,Tablet,Apr,1
600,29,Female,Phoenix,19.98,4,11,115.75,0,Credit Card,Home,Desktop,Apr,0
601,26,Female,Los Angeles,24.61,6,13,124.82,1,COD,Home,Mobile,May,0
602,27,Male,New York,10.51,11,8,235.11,0,Debit Card,Books,Tablet,Feb,1
603,61,Male,Chicago,6.07,6,10,265.95,0,PayPal,Clothing,Mobile,Apr,1
604,34,Female,New York,8.35,3,13,228.09,1,PayPal,Home,Mobile,Apr,1
605,55,Male,Phoenix,16.16,4,10,238.17,0,Debit Card,Books,Mobile,Jun,0
606,24,Female,Phoenix,15.04,7,18,283.4,0,Credit Card,Home,Mobile,Feb,1
607,63,Female,Chicago,20.02,1,10,117.53,0,Debit Card,Books,Tablet,Mar,1
